iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;179;0.8578195488721805;0.0;0.8771929824561403;0.3684210526315789;0.7619047619047619;19;100.0;0;0.8317984544695072;0.8578195488721805;0.1632183908045977
1;219;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8578195488721805;0.8580576441102757;0.009195402298850575
2;240;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;1;0.8580576441102757;0.8580576441102757;0.0
3;250;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;2;0.8580576441102757;0.8580576441102757;0.0
4;260;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;3;0.8580576441102757;0.8580576441102757;0.0
5;272;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;4;0.8580576441102757;0.8580576441102757;0.0
6;280;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8580576441102757;0.8580576441102757;0.013793103448275862
7;304;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8580576441102757;0.8574974937343358;0.022988505747126436
8;328;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8574974937343358;0.8553588137009189;0.022988505747126436
9;371;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8553588137009189;0.8575045948203842;0.06436781609195402
10;390;0.8580576441102757;0.0;0.8771929824561403;0.3684210526315789;0.7658730158730158;19;100.0;0;0.8575045948203842;0.8549644945697578;0.009195402298850575
11;546;0.8606683375104428;0.0;0.8830409356725146;0.3684210526315789;0.783068783068783;19;100.0;0;0.8549644945697578;0.8606683375104428;0.08735632183908046
12;568;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;0;0.8606683375104428;0.8608270676691729;0.009195402298850575
13;651;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;0;0.8608270676691729;0.8522928153717628;0.09425287356321839
14;762;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;0;0.8522928153717628;0.8580492898913952;0.12413793103448276
15;784;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;0;0.8580492898913952;0.85796992481203;0.027586206896551724
16;820;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;1;0.85796992481203;0.85796992481203;0.0
17;830;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;2;0.85796992481203;0.85796992481203;0.0
18;840;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;3;0.85796992481203;0.85796992481203;0.0
19;851;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;4;0.85796992481203;0.85796992481203;0.0
20;866;0.8608270676691729;0.0;0.8830409356725146;0.3684210526315789;0.7857142857142857;19;100.0;5;0.85796992481203;0.85796992481203;0.0
21;970;0.8656315789473684;0.0;0.87953216374269;0.42105263157894735;0.75;19;100.0;0;0.85796992481203;0.8656315789473684;0.11494252873563218
22;991;0.8656315789473684;0.0;0.87953216374269;0.42105263157894735;0.75;19;100.0;0;0.8656315789473684;0.8655480367585631;0.009195402298850575
23;1030;0.8670559732664995;0.0;0.8824561403508773;0.42105263157894735;0.7605820105820106;19;100.0;0;0.8655480367585631;0.8670559732664995;0.03218390804597701
24;1051;0.8670559732664995;0.0;0.8824561403508773;0.42105263157894735;0.7605820105820106;19;100.0;0;0.8670559732664995;0.8664164578111947;0.027586206896551724
25;1157;0.8757443609022557;0.0;0.8824561403508773;0.47368421052631576;0.7738095238095238;19;100.0;0;0.8664164578111947;0.8757443609022557;0.09195402298850575
26;1196;0.8762205513784461;0.0;0.8824561403508773;0.47368421052631576;0.7817460317460317;19;100.0;0;0.8757443609022557;0.8762205513784461;0.009195402298850575
27;1214;0.8762205513784461;0.0;0.8824561403508773;0.47368421052631576;0.7817460317460317;19;100.0;1;0.8762205513784461;0.8762205513784461;0.0
28;1224;0.8762205513784461;0.0;0.8824561403508773;0.47368421052631576;0.7817460317460317;19;100.0;2;0.8762205513784461;0.8762205513784461;0.0
