iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;294;0.7268138527289751;0.5411883071435021;0.9898148148148148;0.9166666666666663;0.677432216905901;24;100.0;MoveRejilla_2;0.7268138527289751;0.7268138527289751;0.0
1;623;0.7268138527289751;0.5411883071435021;0.9898148148148148;0.9166666666666663;0.677432216905901;24;100.0;MoveRejilla_3;0.7268138527289751;0.7268138527289751;0.0
2;935;0.7268138527289751;0.5411883071435021;0.9898148148148148;0.9166666666666663;0.677432216905901;24;100.0;MoveRejilla_4;0.7268138527289751;0.7268138527289751;0.0
3;951;0.7268138527289751;0.5411883071435021;0.9898148148148148;0.9166666666666663;0.677432216905901;24;100.0;MoveRejilla_4;0.7268138527289751;0.7268138527289751;0.010344827586206896
4;967;0.7268138527289751;0.5411883071435021;0.9898148148148148;0.9166666666666663;0.677432216905901;24;100.0;MoveRejilla_5;0.7268138527289751;0.7268138527289751;0.0
5;998;0.7351064717446977;0.5801911885893616;0.959765625;0.9166666666666663;0.6128389154704944;24;100.0;MoveRejilla_5;0.7268138527289751;0.7351064717446977;0.041379310344827586
6;1029;0.7351064717446977;0.5801911885893616;0.959765625;0.9166666666666663;0.6128389154704944;24;100.0;MoveRejilla_5;0.7351064717446977;0.7298794047169935;0.0022988505747126436
7;1123;0.957606186290826;0.0;0.9635970209339775;0.9130434782608692;0.6746411483253589;23;100.0;MoveRejilla_5;0.7298794047169935;0.957606186290826;0.06436781609195402
8;1279;0.9587037523403371;0.0;0.9698772141706924;0.9130434782608692;0.6646730462519936;23;100.0;MoveRejilla_5;0.957606186290826;0.9587037523403371;0.029885057471264367
9;1326;0.9587037523403371;0.0;0.9698772141706924;0.9130434782608692;0.6646730462519936;23;100.0;MoveRejilla_5;0.9587037523403371;0.9435015472228001;0.004597701149425287
10;1482;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9435015472228001;0.9588301630434783;0.05747126436781609
11;1592;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9588301630434783;0.9575668686290826;0.009195402298850575
12;1639;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9575668686290826;0.9568429243811107;0.004597701149425287
13;1796;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9568429243811107;0.9578207886935719;0.06436781609195402
14;1858;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9578207886935719;0.956555602506761;0.011494252873563218
15;1905;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.956555602506761;0.9557120410339089;0.009195402298850575
16;2061;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9557120410339089;0.9544726700644891;0.04827586206896552
17;2170;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9544726700644891;0.9551636090597045;0.0367816091954023
18;2272;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9551636090597045;0.9556483188579155;0.04367816091954023
19;2382;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9556483188579155;0.9561115495631372;0.034482758620689655
20;2475;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9561115495631372;0.9563510245475348;0.03218390804597701
21;2586;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9563510245475348;0.9580664200644892;0.041379310344827586
22;2695;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9580664200644892;0.9571620618369046;0.034482758620689655
23;2804;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9571620618369046;0.9573816374557936;0.06206896551724138
24;3008;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9573816374557936;0.9568746554503849;0.05517241379310345
25;3054;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9568746554503849;0.9566593444456002;0.009195402298850575
26;3164;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9566593444456002;0.9562657517682546;0.034482758620689655
27;3285;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9562657517682546;0.954565919492407;0.020689655172413793
28;3381;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.954565919492407;0.9542485177865612;0.006896551724137931
29;3491;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9542485177865612;0.9545401042750157;0.03908045977011494
30;3540;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9545401042750157;0.9544444104951113;0.009195402298850575
31;3587;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9544444104951113;0.9541812526003745;0.009195402298850575
32;3706;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9541812526003745;0.9537487388183898;0.03218390804597701
33;3862;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9537487388183898;0.9538745969419595;0.0735632183908046
34;3909;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9538745969419595;0.9518941517578531;0.016091954022988506
35;3971;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9518941517578531;0.9500094003536509;0.01839080459770115
36;4112;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9500094003536509;0.9519744513209902;0.06896551724137931
37;4268;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9519744513209902;0.9533613870397338;0.06206896551724138
38;4331;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9533613870397338;0.9529723710214271;0.029885057471264367
39;4378;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9529723710214271;0.9523680439983357;0.022988505747126436
40;4597;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9523680439983357;0.9536074149677554;0.0735632183908046
41;4644;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9536074149677554;0.9522791436966923;0.034482758620689655
42;4753;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9522791436966923;0.9518422807884336;0.013793103448275862
43;4863;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9518422807884336;0.9502789551695445;0.03218390804597701
44;4910;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9502789551695445;0.9501680231953402;0.022988505747126436
45;5019;0.9588301630434783;0.0;0.9699023752012882;0.9130434782608692;0.6666666666666667;23;100.0;MoveRejilla_5;0.9501680231953402;0.9499135505512794;0.027586206896551724
