iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;632;0.6221293987124974;0.5221056076036088;0.977037037037037;0.3;0.6972413793103448;30;100.0;MoveRejilla_2
1;1264;0.6221293987124974;0.5221056076036088;0.977037037037037;0.3;0.6972413793103448;30;100.0;MoveRejilla_3
2;1903;0.6221293987124974;0.5221056076036088;0.977037037037037;0.3;0.6972413793103448;30;100.0;MoveRejilla_4
3;1924;0.6226293987124973;0.5221056076036088;0.9788888888888889;0.3;0.6972413793103448;30;100.0;MoveRejilla_4
4;1931;0.6226293987124973;0.5221056076036088;0.9788888888888889;0.3;0.6972413793103448;30;100.0;MoveRejilla_5
5;2032;0.623847161812114;0.5253294225829774;0.977037037037037;0.3;0.6979310344827586;30;100.0;MoveRejilla_5
6;2041;0.623847161812114;0.5253294225829774;0.977037037037037;0.3;0.6979310344827586;30;100.0;MoveRejilla_6
7;2089;0.623847161812114;0.5253294225829774;0.977037037037037;0.3;0.6979310344827586;30;100.0;MoveLibre
8;2889;0.8962422455763356;0.0;0.9198853186194959;0.6153846153846152;0.5927586206896551;26;100.0;MoveLibre
9;3149;0.9051458105294967;0.0;0.924214270258574;0.6538461538461536;0.6255172413793104;26;100.0;MoveLibre
10;3255;0.9055912424873249;0.0;0.9240249377907606;0.6538461538461536;0.6337931034482759;26;100.0;MoveLibre
11;3306;0.9059843459356008;0.0;0.9240249377907606;0.6538461538461536;0.6403448275862069;26;100.0;MoveLibre
12;3357;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveLibre
13;3400;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveRejilla_1
14;3868;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveRejilla_2
15;4362;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveRejilla_3
16;4852;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveRejilla_4
17;4895;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveMaxCarga
18;4935;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveLibre
19;4952;0.9060354657019105;0.0;0.924214270258574;0.6538461538461536;0.6403448275862069;26;100.0;MoveRejilla_5
20;5176;0.9082214577107746;0.0;0.9329235637779941;0.6538461538461536;0.6375862068965517;26;100.0;MoveRejilla_5
21;5288;0.9087651579760266;0.0;0.9351671535215839;0.6538461538461536;0.636551724137931;26;100.0;MoveRejilla_5
22;5340;0.9087651579760266;0.0;0.9351671535215839;0.6538461538461536;0.636551724137931;26;100.0;MoveRejilla_6
23;5395;0.9087651579760266;0.0;0.9351671535215839;0.6538461538461536;0.636551724137931;26;100.0;MoveLibre
24;5449;0.9089233723936473;0.0;0.935140106026182;0.6538461538461536;0.6393103448275862;26;100.0;MoveLibre
25;5498;0.9089233723936473;0.0;0.935140106026182;0.6538461538461536;0.6393103448275862;26;100.0;MoveRejilla_1
26;5974;0.9089233723936473;0.0;0.935140106026182;0.6538461538461536;0.6393103448275862;26;100.0;MoveRejilla_2
