iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;466;0.8828424554275929;0.0;0.8981256085686465;0.5384615384615383;0.6596551724137931;26;100.0;MoveLibre
1;906;0.9025948762716987;0.0;0.9176782429946988;0.6538461538461536;0.6124137931034483;26;100.0;MoveLibre
2;1125;0.9031721644898096;0.0;0.9198163475062209;0.6538461538461536;0.6124137931034483;26;100.0;MoveLibre
3;1241;0.9031721644898096;0.0;0.9198163475062209;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_1
4;1711;0.9031721644898096;0.0;0.9198163475062209;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_2
5;2196;0.9031721644898096;0.0;0.9198163475062209;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_3
6;2665;0.9031721644898096;0.0;0.9198163475062209;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_4
7;2727;0.9038140826981835;0.0;0.9221938223520502;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_4
8;2821;0.9049825344995468;0.0;0.9265214216163583;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_4
9;2915;0.9049898373233052;0.0;0.9265484691117603;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_4
10;2961;0.9049898373233052;0.0;0.9265484691117603;0.6538461538461536;0.6124137931034483;26;100.0;MoveRejilla_5
11;3243;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_5
12;3305;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_6
13;3414;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveLibre
14;3477;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveMaxCarga
15;3525;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveLibre
16;3587;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveMaxCarga
17;3634;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_1
18;4103;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_2
19;4588;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_3
20;5072;0.9089455402410772;0.0;0.9415057340690253;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_4
21;5166;0.9095224633180002;0.0;0.9436424862057774;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_4
22;5275;0.9095224633180002;0.0;0.9436424862057774;0.6538461538461536;0.6110344827586207;26;100.0;MoveRejilla_5
23;5400;0.910285593291475;0.0;0.9457792383425295;0.6538461538461536;0.6141379310344828;26;100.0;MoveRejilla_5
24;5463;0.910285593291475;0.0;0.9457792383425295;0.6538461538461536;0.6141379310344828;26;100.0;MoveRejilla_6
25;5526;0.910285593291475;0.0;0.9457792383425295;0.6538461538461536;0.6141379310344828;26;100.0;MoveLibre
26;5620;0.910285593291475;0.0;0.9457792383425295;0.6538461538461536;0.6141379310344828;26;100.0;MoveMaxCarga
27;5792;0.9157261768458517;0.0;0.9436424862057774;0.6923076923076921;0.6182758620689655;26;100.0;MoveMaxCarga
