iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;390;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_2
1;813;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_3
2;1205;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_4
3;1236;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_5
4;1283;0.616876942235323;0.499152;0.9774567901234568;0.39999999999999997;0.5567428150331614;25;100.0;MoveRejilla_5
5;1299;0.616876942235323;0.499152;0.9774567901234568;0.39999999999999997;0.5567428150331614;25;100.0;MoveRejilla_6
6;1361;0.616876942235323;0.499152;0.9774567901234568;0.39999999999999997;0.5567428150331614;25;100.0;MoveLibre
7;1926;0.7594418237484647;0.6705439999999999;0.8967654320987654;0.8800000000000002;0.6105379513633014;25;100.0;MoveLibre
8;2275;0.7689735378039795;0.6887200000000001;0.8964074074074074;0.8800000000000002;0.6134856300663227;25;100.0;MoveLibre
9;2368;0.769652539248342;0.690384;0.8944074074074074;0.8800000000000002;0.6193809874723655;25;100.0;MoveLibre
10;2603;0.7718054808941293;0.689616;0.9031234567901235;0.8800000000000002;0.6226971260132645;25;100.0;MoveLibre
11;2681;0.7745336235814297;0.6944800000000001;0.9006666666666667;0.8800000000000002;0.6370670596904937;25;100.0;MoveLibre
12;2837;0.7745336235814297;0.6944800000000001;0.9006666666666667;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_1
13;3229;0.7745336235814297;0.6944800000000001;0.9006666666666667;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_2
14;3635;0.7745336235814297;0.6944800000000001;0.9006666666666667;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_3
15;4042;0.7745336235814297;0.6944800000000001;0.9006666666666667;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_4
16;4183;0.775166956914763;0.6944800000000001;0.9030123456790123;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_4
17;4370;0.776386956914763;0.6944800000000001;0.9075308641975309;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_4
18;4480;0.7763936235814297;0.6944800000000001;0.9075555555555556;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_4
19;4542;0.7763936235814297;0.6944800000000001;0.9075555555555556;0.8800000000000002;0.6370670596904937;25;100.0;MoveLibre
20;4589;0.7763936235814297;0.6944800000000001;0.9075555555555556;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_5
21;4808;0.7763936235814297;0.6944800000000001;0.9075555555555556;0.8800000000000002;0.6370670596904937;25;100.0;MoveRejilla_6
22;4871;0.7763936235814297;0.6944800000000001;0.9075555555555556;0.8800000000000002;0.6370670596904937;25;100.0;MoveMaxCarga
23;5014;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveMaxCarga
24;5107;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveRejilla_1
25;5498;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveRejilla_2
26;5927;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveLibre
27;5973;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveRejilla_3
28;6380;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveRejilla_4
29;6442;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveMaxCarga
30;6489;0.7770774837828544;0.6961439999999999;0.9074567901234568;0.8800000000000002;0.63448784082535;25;100.0;MoveRejilla_5
31;6627;0.7809079094080079;0.6957599999999999;0.9026172839506172;0.9200000000000003;0.6234340456890199;25;100.0;MoveRejilla_5
32;6768;0.7809079094080079;0.6957599999999999;0.9026172839506172;0.9200000000000003;0.6234340456890199;25;100.0;MoveRejilla_6
33;6846;0.7809079094080079;0.6957599999999999;0.9026172839506172;0.9200000000000003;0.6234340456890199;25;100.0;MoveLibre
34;6894;0.7809079094080079;0.6957599999999999;0.9026172839506172;0.9200000000000003;0.6234340456890199;25;100.0;MoveMaxCarga
35;6988;0.7811582910537952;0.698064;0.8983703703703704;0.9200000000000003;0.626750184229919;25;100.0;MoveMaxCarga
36;7035;0.7811582910537952;0.698064;0.8983703703703704;0.9200000000000003;0.626750184229919;25;100.0;MoveMaxCarga
37;7081;0.7813358634635225;0.698448;0.8983703703703704;0.9200000000000003;0.6263817243920413;25;100.0;MoveMaxCarga
38;7253;0.7813358634635225;0.698448;0.8983703703703704;0.9200000000000003;0.6263817243920413;25;100.0;MoveLibre
39;7300;0.7813358634635225;0.698448;0.8983703703703704;0.9200000000000003;0.6263817243920413;25;100.0;MoveMaxCarga
40;7378;0.7924265319774011;0.6987039999999999;0.8943456790123457;1.0000000000000002;0.6271186440677966;25;100.0;MoveMaxCarga
41;7425;0.7924265319774011;0.6987039999999999;0.8943456790123457;1.0000000000000002;0.6271186440677966;25;100.0;MoveMaxCarga
42;7472;0.7924265319774011;0.6987039999999999;0.8943456790123457;1.0000000000000002;0.6271186440677966;25;100.0;MoveRejilla_1
43;7864;0.7924265319774011;0.6987039999999999;0.8943456790123457;1.0000000000000002;0.6271186440677966;25;100.0;MoveRejilla_2
44;8286;0.7924265319774011;0.6987039999999999;0.8943456790123457;1.0000000000000002;0.6271186440677966;25;100.0;MoveLibre
45;8410;0.7932276464357652;0.6981919999999999;0.8987901234567902;1.0000000000000002;0.6249078850405305;25;100.0;MoveLibre
46;8489;0.7953463756718251;0.701008;0.9003950617283951;1.0000000000000002;0.6285924834193073;25;100.0;MoveLibre
47;8723;0.7978064052272169;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6403831982313928;25;100.0;MoveLibre
48;8770;0.7978064052272169;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6403831982313928;25;100.0;MoveMaxCarga
49;8848;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveMaxCarga
50;8896;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveLibre
51;8927;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_3
52;9333;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_4
53;9411;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveMaxCarga
54;9505;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_5
55;9646;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_6
56;9708;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_1
57;10116;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveLibre
58;10194;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveMaxCarga
59;10225;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_2
60;10643;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_3
61;11051;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_4
62;11113;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_5
63;11176;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveRejilla_6
64;11254;0.7978948355883075;0.7019040000000001;0.9051604938271605;1.0000000000000002;0.6418570375829035;25;100.0;MoveMaxCarga
