iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;403;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_2
1;825;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_3
2;1242;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_4
3;1258;0.6013684256448046;0.46024;0.9911111111111112;0.39999999999999997;0.574060427413412;25;100.0;MoveRejilla_5
4;1305;0.6186229394645049;0.5083679999999999;0.9664197530864198;0.39999999999999997;0.5556374355195284;25;100.0;MoveRejilla_5
5;2563;0.7032166216654384;0.6650399999999999;0.8595925925925926;0.6;0.5884303610906412;25;100.0;MoveRejilla_5
6;2641;0.7032166216654384;0.6650399999999999;0.8595925925925926;0.6;0.5884303610906412;25;100.0;MoveRejilla_6
7;3000;0.7072678916236795;0.6650399999999999;0.8731234567901235;0.6;0.5950626381724392;25;100.0;MoveRejilla_6
8;3063;0.7072678916236795;0.6650399999999999;0.8731234567901235;0.6;0.5950626381724392;25;100.0;MoveRejilla_1
9;3477;0.7072678916236795;0.6650399999999999;0.8731234567901235;0.6;0.5950626381724392;25;100.0;MoveRejilla_2
10;3898;0.7072678916236795;0.6650399999999999;0.8731234567901235;0.6;0.5950626381724392;25;100.0;MoveRejilla_3
11;4306;0.7072678916236795;0.6650399999999999;0.8731234567901235;0.6;0.5950626381724392;25;100.0;MoveRejilla_4
12;4509;0.7193578916236796;0.6650399999999999;0.8734567901234568;0.68;0.5950626381724392;25;100.0;MoveRejilla_4
13;4743;0.722331224957013;0.6650399999999999;0.8844691358024691;0.68;0.5950626381724392;25;100.0;MoveRejilla_4
14;4915;0.7229145582903462;0.6650399999999999;0.8866296296296297;0.68;0.5950626381724392;25;100.0;MoveRejilla_4
15;5024;0.7229145582903462;0.6650399999999999;0.8866296296296297;0.68;0.5950626381724392;25;100.0;MoveMaxCarga
16;5558;0.7693681585261608;0.6914080000000001;0.8698148148148148;0.9200000000000003;0.6164333087693441;25;100.0;MoveMaxCarga
17;5605;0.7694582494915254;0.692304;0.8698148148148148;0.9200000000000003;0.6101694915254237;25;100.0;MoveMaxCarga
18;5667;0.7694582494915254;0.692304;0.8698148148148148;0.9200000000000003;0.6101694915254237;25;100.0;MoveRejilla_5
19;5881;0.7694582494915254;0.692304;0.8698148148148148;0.9200000000000003;0.6101694915254237;25;100.0;MoveRejilla_6
20;6022;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_6
21;6100;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_1
22;6505;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveMaxCarga
23;6590;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveLibre
24;6639;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_2
25;7054;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_3
26;7475;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_4
27;7537;0.7708663359567675;0.692304;0.8744567901234568;0.9200000000000003;0.6127487103905674;25;100.0;MoveRejilla_5
28;7896;0.7710595094080078;0.6938399999999999;0.8698395061728396;0.9200000000000003;0.6234340456890199;25;100.0;MoveRejilla_5
29;8053;0.7721732141095554;0.694992;0.874283950617284;0.9200000000000003;0.6120117907148122;25;100.0;MoveRejilla_5
30;8194;0.7721732141095554;0.694992;0.874283950617284;0.9200000000000003;0.6120117907148122;25;100.0;MoveLibre
31;8366;0.7721732141095554;0.694992;0.874283950617284;0.9200000000000003;0.6120117907148122;25;100.0;MoveRejilla_6
32;8569;0.772453258324736;0.694992;0.8737654320987654;0.9200000000000003;0.6190125276344878;25;100.0;MoveRejilla_6
33;8647;0.772453258324736;0.694992;0.8737654320987654;0.9200000000000003;0.6190125276344878;25;100.0;MoveMaxCarga
34;8788;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveMaxCarga
35;8835;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_1
36;9242;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveLibre
37;9289;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveMaxCarga
38;9429;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_2
39;9851;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_3
40;10259;0.7733911849078852;0.6965280000000001;0.8713333333333334;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_4
41;10321;0.7734945182412185;0.6965280000000001;0.8717160493827161;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_4
42;10399;0.7734945182412185;0.6965280000000001;0.8717160493827161;0.9200000000000003;0.6322770817980841;25;100.0;MoveLibre
43;10665;0.7734945182412185;0.6965280000000001;0.8717160493827161;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_5
44;10743;0.7734945182412185;0.6965280000000001;0.8717160493827161;0.9200000000000003;0.6322770817980841;25;100.0;MoveMaxCarga
45;10774;0.7734945182412185;0.6965280000000001;0.8717160493827161;0.9200000000000003;0.6322770817980841;25;100.0;MoveRejilla_6
46;10991;0.7759784337410957;0.6965280000000001;0.8789506172839506;0.9200000000000003;0.6411201179071482;25;100.0;MoveRejilla_6
47;11069;0.775992648921641;0.6965280000000001;0.8788395061728395;0.9200000000000003;0.6418570375829035;25;100.0;MoveRejilla_6
48;11132;0.775992648921641;0.6965280000000001;0.8788395061728395;0.9200000000000003;0.6418570375829035;25;100.0;MoveRejilla_1
49;11539;0.775992648921641;0.6965280000000001;0.8788395061728395;0.9200000000000003;0.6418570375829035;25;100.0;MoveLibre
50;11586;0.775992648921641;0.6965280000000001;0.8788395061728395;0.9200000000000003;0.6418570375829035;25;100.0;MoveMaxCarga
51;11680;0.7762903942618522;0.7001120000000001;0.8719753086419754;0.9200000000000003;0.6466470154753132;25;100.0;MoveMaxCarga
52;11773;0.7787352008450013;0.7013919999999999;0.8756172839506172;0.9200000000000003;0.6599115696389093;25;100.0;MoveMaxCarga
53;11820;0.7787352008450013;0.7013919999999999;0.8756172839506172;0.9200000000000003;0.6599115696389093;25;100.0;MoveMaxCarga
54;11945;0.7794676016507001;0.7036959999999999;0.8761851851851851;0.9200000000000003;0.6495946941783346;25;100.0;MoveMaxCarga
55;12039;0.7794676016507001;0.7036959999999999;0.8761851851851851;0.9200000000000003;0.6495946941783346;25;100.0;MoveRejilla_2
56;12461;0.7794676016507001;0.7036959999999999;0.8761851851851851;0.9200000000000003;0.6495946941783346;25;100.0;MoveLibre
57;12508;0.7794676016507001;0.7036959999999999;0.8761851851851851;0.9200000000000003;0.6495946941783346;25;100.0;MoveRejilla_3
58;12914;0.7794676016507001;0.7036959999999999;0.8761851851851851;0.9200000000000003;0.6495946941783346;25;100.0;MoveMaxCarga
59;13008;0.780998492733972;0.704976;0.8784074074074073;0.9200000000000003;0.6540162122328665;25;100.0;MoveMaxCarga
60;13086;0.7812704504839106;0.704976;0.8784320987654322;0.9200000000000003;0.6584377302873987;25;100.0;MoveMaxCarga
61;13180;0.7812704504839106;0.704976;0.8784320987654322;0.9200000000000003;0.6584377302873987;25;100.0;MoveLibre
62;13259;0.7827202271088185;0.7067679999999998;0.8788765432098766;0.9200000000000003;0.6650700073691967;25;100.0;MoveLibre
63;13290;0.7827202271088185;0.7067679999999998;0.8788765432098766;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_4
64;13493;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_4
65;13556;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveMaxCarga
66;13634;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveLibre
67;13681;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_5
68;13743;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_6
69;13821;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_1
70;14229;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveRejilla_2
71;14635;0.7852302271088184;0.7067679999999998;0.8881728395061729;0.9200000000000003;0.6650700073691967;25;100.0;MoveMaxCarga
72;14713;0.785374980240727;0.7067679999999998;0.8881358024691358;0.9200000000000003;0.6676492262343405;25;100.0;MoveMaxCarga
73;14838;0.785374980240727;0.7067679999999998;0.8881358024691358;0.9200000000000003;0.6676492262343405;25;100.0;MoveRejilla_3
74;15265;0.785374980240727;0.7067679999999998;0.8881358024691358;0.9200000000000003;0.6676492262343405;25;100.0;MoveRejilla_4
75;15390;0.7859816469073937;0.7067679999999998;0.8903827160493827;0.9200000000000003;0.6676492262343405;25;100.0;MoveRejilla_4
76;15453;0.7859816469073937;0.7067679999999998;0.8903827160493827;0.9200000000000003;0.6676492262343405;25;100.0;MoveLibre
77;15531;0.7859816469073937;0.7067679999999998;0.8903827160493827;0.9200000000000003;0.6676492262343405;25;100.0;MoveMaxCarga
