iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;294;0.613041501338729;0.5361608892754973;0.9680555555555556;0.2272727272727273;0.6461988304093567;22;100.0;MoveRejilla_2
1;592;0.613041501338729;0.5361608892754973;0.9680555555555556;0.2272727272727273;0.6461988304093567;22;100.0;MoveRejilla_3
2;904;0.613041501338729;0.5361608892754973;0.9680555555555556;0.2272727272727273;0.6461988304093567;22;100.0;MoveRejilla_4
3;920;0.6144392286114563;0.5361608892754973;0.9732323232323232;0.2272727272727273;0.6461988304093567;22;100.0;MoveRejilla_4
4;936;0.6144392286114563;0.5361608892754973;0.9732323232323232;0.2272727272727273;0.6461988304093567;22;100.0;MoveRejilla_5
5;1014;0.6461856203525365;0.6009975862123034;0.9665343915343916;0.23809523809523808;0.6164717348927875;21;100.0;MoveRejilla_5
6;1045;0.6461856203525365;0.6009975862123034;0.9665343915343916;0.23809523809523808;0.6164717348927875;21;100.0;MoveRejilla_6
7;1123;0.6461856203525365;0.6009975862123034;0.9665343915343916;0.23809523809523808;0.6164717348927875;21;100.0;MoveLibre
8;1985;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveLibre
9;2126;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveRejilla_1
10;2376;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveRejilla_2
11;2643;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveRejilla_3
12;2893;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveRejilla_4
13;2909;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveLibre
14;2987;0.7568903432173973;0.6535730204216063;0.938991769547325;0.8095238095238098;0.7012670565302144;21;100.0;MoveMaxCarga
15;3112;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveMaxCarga
16;3237;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveRejilla_5
17;3501;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveRejilla_6
18;3581;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveMaxCarga
19;3706;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveLibre
20;3830;0.9293377192982456;0.0;0.9325698505523067;0.7894736842105261;0.652046783625731;19;100.0;MoveLibre
