iteracion;tiempo (ms);fitness total;fitness 1;fitness 2;fitness 3;fitness 4;tamaño;porcentajeMejora;vecindad.
0;254;0.7645103525299369;0.6294107954785304;0.9787037037037036;0.9047619047619051;0.6208742194469223;21;100.0;MoveRejilla_2;0.7645103525299369;0.7645103525299369;0.0
1;535;0.7645103525299369;0.6294107954785304;0.9787037037037036;0.9047619047619051;0.6208742194469223;21;100.0;MoveRejilla_3;0.7645103525299369;0.7645103525299369;0.0
2;785;0.7645103525299369;0.6294107954785304;0.9787037037037036;0.9047619047619051;0.6208742194469223;21;100.0;MoveRejilla_4;0.7645103525299369;0.7645103525299369;0.0
3;816;0.7645103525299369;0.6294107954785304;0.9787037037037036;0.9047619047619051;0.6208742194469223;21;100.0;MoveRejilla_5;0.7645103525299369;0.7645103525299369;0.0
4;941;0.952069904103479;0.0;0.9606018518518519;0.9000000000000002;0.6284567350579839;20;100.0;MoveRejilla_5;0.7645103525299369;0.952069904103479;0.05057471264367816
5;1270;0.952663719149569;0.0;0.969243827160494;0.9000000000000002;0.5994647636039251;20;100.0;MoveRejilla_5;0.952069904103479;0.952663719149569;0.1781609195402299
6;1333;0.952663719149569;0.0;0.969243827160494;0.9000000000000002;0.5994647636039251;20;100.0;MoveRejilla_5;0.952663719149569;0.9506869573297652;0.016091954022988506
7;1474;0.952663719149569;0.0;0.969243827160494;0.9000000000000002;0.5994647636039251;20;100.0;MoveRejilla_5;0.9506869573297652;0.9509334336901576;0.0896551724137931
8;1599;0.952663719149569;0.0;0.969243827160494;0.9000000000000002;0.5994647636039251;20;100.0;MoveRejilla_5;0.9509334336901576;0.9516834336901576;0.04367816091954023
9;1802;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9516834336901576;0.9528757433838835;0.05517241379310345
10;1927;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9528757433838835;0.9524308615819209;0.034482758620689655
11;2179;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9524308615819209;0.9457771706809398;0.0735632183908046
12;2304;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9457771706809398;0.9289928597977997;0.05517241379310345
13;2445;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9289928597977997;0.9279936700862326;0.027586206896551724
14;2710;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9279936700862326;0.9451582664287839;0.07586206896551724
15;2829;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9451582664287839;0.9426348609872139;0.01839080459770115
16;2969;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9426348609872139;0.9434601955099614;0.08045977011494253
17;3111;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9434601955099614;0.9442637191495689;0.02528735632183908
18;3237;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9442637191495689;0.9446818391317278;0.041379310344827586
19;3300;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9446818391317278;0.9439318391317277;0.009195402298850575
20;3425;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9439318391317277;0.9442690046089801;0.04597701149425287
21;3690;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9442690046089801;0.943567577311924;0.06896551724137931
22;3891;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.943567577311924;0.943926219149569;0.10229885057471265
23;3954;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.943926219149569;0.9438726955099614;0.01839080459770115
24;4094;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9438726955099614;0.9441403137079989;0.03218390804597701
25;4220;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9441403137079989;0.9432565046089801;0.022988505747126436
26;4361;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9432565046089801;0.9424475282485878;0.034482758620689655
27;4423;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9424475282485878;0.9414834336901577;0.011494252873563218
28;4626;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9414834336901577;0.942854408266429;0.06436781609195402
29;4689;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.942854408266429;0.9419973609872139;0.01839080459770115
30;4829;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9419973609872139;0.9421632173654476;0.0367816091954023
31;4892;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9421632173654476;0.9407595264644664;0.011494252873563218
32;4954;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9407595264644664;0.9397794082664288;0.009195402298850575
33;5032;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9397794082664288;0.9397794082664288;0.01839080459770115
34;5158;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9397794082664288;0.9421282894736843;0.04827586206896552
35;5299;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9421282894736843;0.9413247658340769;0.027586206896551724
36;5549;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9413247658340769;0.9422915737436813;0.07816091954022988
37;5690;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9422915737436813;0.9420720264644664;0.03218390804597701
38;5752;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9420720264644664;0.9407007173654477;0.022988505747126436
39;5877;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9407007173654477;0.9407598609872139;0.03908045977011494
40;6080;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9407598609872139;0.9419012191495688;0.07471264367816093
41;6269;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9419012191495688;0.9434492900683914;0.034482758620689655
42;6410;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9434492900683914;0.9428815046089802;0.029885057471264367
43;6597;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9428815046089802;0.9436715767172168;0.05517241379310345
44;6660;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9436715767172168;0.9436983385370206;0.009195402298850575
45;6863;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9436983385370206;0.9284999330954505;0.059770114942528735
46;6941;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9284999330954505;0.9285802185548617;0.0367816091954023
47;7129;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9285802185548617;0.9302407894736843;0.05747126436781609
48;7270;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9302407894736843;0.9455108125185848;0.052873563218390804
49;7395;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9455108125185848;0.9437883846268214;0.029885057471264367
50;7520;0.9528757433838835;0.0;0.9705246913580248;0.9000000000000002;0.5972346119536128;20;100.0;MoveRejilla_5;0.9437883846268214;0.944555051293488;0.03908045977011494
